0,1,2,3,4,5,6,7,8,9,10,11,12
108803378,103,가라오케 가자!,와야마 야마 글그림/현승희 역,문학동네,2022-04-14,8500,7650,만화/라이트노벨,학원,,,"『빠졌어, 너에게』 『여학교의 별』 와야마 야마의 초기 걸작  2021년 [이 만화가 대단하다!] 여성편 5위,전설을 낳은 와야마 야마 유니버스의 시작!야쿠자 쿄지는 ‘문신’이라는 끔찍한 벌칙이 걸린 두목님 배 노래 대회에서 살아남기 위해 인근 중학교의 합창부 부장 사토미를 찾아간다. 슬럼프로 우울에 빠져 있던 사토미는 다짜고짜 찾아와 노래 선생님이 되어달라는 야쿠자 아저씨가 귀찮기만 하다. 하지만 쿄지와 있으면 슬럼프도 조금 잊히는 듯한데…  목숨을 건 노래 대회. 중학생 X 야쿠자, 두 남자의 설레는 의기투합!"
125707345,104,가끔씩 툭하고 러시아어로 부끄러워하는 옆자리의 아랴 양 6 특별판,SUN SUN SUN 저/모모코 그림/이승원 역,디앤씨미디어(D&C미디어),2024-04-10,28000,25200,만화/라이트노벨,라이트노벨,,,"학생회의 위신이 걸고 열리는 세이레이 학원의 문화제.모든 학생이 아랴 양의 극적 승리로 들끓은 첫날도 종료되고추령제도 드디어 최종일에 돌입!!사랑과 코스프레와 밴드 연주로 최고조의 열기를 맞이하려던 바로 그때─대형 사건 발생?!누군가의 책략으로 문화제에 문제가 생기려는 가운데마사치카는 음모를 밝히고 사건을 수습하기 위해 홀로 움직인다.“나를 믿고, 기다려줘. 반드시, 라이브를 펼치게 해줄게.”“응, 믿을게.”꿍꿍이가 뒤얽힌 문화제─!!마사치카는 이 소동을 수습해서 아랴 양을 찬란한 무대로 이끌 수 있을 것인가?!대인기 러시안 여고생과의 청춘 러브 코미디.파란의 문화제 편, 클라이맥스!!"
107477481,105,삼체 1부,류츠신 저/이현아 역,자음과모음,2022-02-15,17000,15300,소설/시/희곡,중국소설,,,"세 개 태양이 불타는 켄타우루스 알파성 삼중성계삼체 문명의 항성급 함대가 지구를 향해 출발한다“인류가 이 전쟁에서 승리하는 것은 불가능하다. 너희는 벌레다!”SF의 신화가 된 류츠신 『삼체』아시아 최초로 휴고상을 수상하며 SF 거장으로 등극한 류츠신의 대표작 『삼체』. 『1부 : 삼체문제』 『2부 : 암흑의 숲』 『3부 : 사신의 영생』으로 이어지는 ‘지구의 과거’ 3부작은 무수한 위험이 숨어 있는 ‘암흑의 숲’과 같은 우주에서 인류가 마주하게 될 운명을 대담한 상상력으로 그려냈다. 오바마 미국 전 대통령이 “『삼체』를 읽을 때 작품 스케일이 워낙 커서 백악관의 일상사가 사소하게 느껴졌다”(『뉴욕타임스』 인터뷰)라고 평했을 만큼, 『삼체』가 구축하고 있는 세계는 무한한 우주를 향해 끝없이 팽창한다.『삼체』는 작가가 컴퓨터 엔지니어로 일하며 축적한 과학적 이론을 기반으로 독자들에게 우주에 관한 초월적인 시야를 선사한다. 『삼체』는 문화대혁명에서부터 수백 년 후 외계 문명과 인류의 전면전까지로 이어지는 SF 대서사시로 『1부 : 삼체문제』에서는 지구로부터 4광년 떨어져 있는 삼체 세계와 신호를 주고받으면서 외계 문명과 조우하게 된 인류의 운명을 그려내고 있으며, 『2부 : 암흑의 숲』에서는 “문명은 끊임없이 성장하고 확장되지만 우주의 물질 총량은 불변한다”라는 우주 공리(公理)를 내세우며 ‘암흑의 숲’과 같은 우주에서 살아남기 위해서는 외계 문명과의 생존경쟁이 불가피함을 말한다. 『3부 : 사신의 영생』에서는 외계 문명과의 전면전에서 살아남은 인류가 우주에 존재하는 더 큰 공포와 맞닥뜨리며 대단원의 막을 내린다. 1부에서 3부로 이어지는 무한한 상상력은 우주에 대한 본질적인 사고를 극한으로 끌어올리며 지적 즐거움을 경험하게 한다."
69240128,106,체리새우 : 비밀글입니다,황영미 저,문학동네,2019-01-28,11500,10350,청소년,청소년 문학,,,"[나'답게 자라가는 아이들의 건강한 관계의 숲] 제9회 문학동네청소년문학상 대상 수상작. 친구들 시선 신경쓰느라 진짜 자신을 감추는 다현이와 '어디에도 속하고 싶지 않은 아이' 은유의 관계 이야기. 그들뿐만 아니라 어른들에게도, 타인의 시선에 휘둘리지 말고 온전히 '나'답게 살아가도 괜찮다고 토닥이는 소설. -소설MD 김도훈                                    제9회 문학동네청소년문학상 대상 수상작내가 나 자신으로 있을 수 있는 곳은 어디일까관계의 피로함에 지친 모두를 위한 이야기, 드디어 '전체 공개'문학동네청소년문학상이 9회를 맞았다. 제1회 수상작 『불량 가족 레시피』부터 지난해 『세계를 건너 너에게 갈게』에 이르기까지, 오늘날 청소년들과 호흡하는 소설을 폭넓게 발굴해 온 문학동네청소년문학상 공모전의 아홉 번째 수상작은 황영미 작가의 『체리새우: 비밀글입니다』. 관계의 굴레와 스트레스에서 벗어나 스스로를 있는 그대로 사랑하기까지 다현이의 여정이 담겼다. 교실에서 펼쳐지는 복잡하고 미묘한 관계의 풍경, 그러한 관계를 겪어 내는 중2 화자의 목소리가 너무도 생생하여 심사위원들을 놀라게 한 작품이다. 사람들은 나를 어떻게 생각하고 있을까, 나는 지금 어떻게 보일까, 나를 싫어하면 어쩌지. 타인의 시선에 흔들리고 또 흔들리다가 진짜 ‘나'를 감추고 만 경험이 누구에게나 있을 것이다. 특히 학교라는 폐쇄적인 공간에서 어떻게든 원만하게 친구 관계를 유지해야 하고 어떻게든 ‘따’가 되지 않아야만 하는 청소년들에게, 진짜 나 자신을 내세우는 일은 익숙하지 않을 수밖에 없다. 『체리새우: 비밀글입니다』는 지금 이 순간에도 ‘우리’의 세계에 속하기 위해 ‘나’를 감추고 있을 청소년들에게 건네는 공감의 말이자 든든한 응원의 외침이다."
106711883,107,진짜 쓰는 실무 엑셀,전진권 저,제이펍,2022-02-15,21000,18900,IT 모바일,컴퓨터 입문/활용,IT 모바일,오피스 활용,"대기업 직장 생활 10년의 실무 노하우와 엑셀 유튜브 채널을 운영하면서 들은수많은 직장인의 고민을 해결할 수 있는 다양한 엑셀 비법을 담았다. ‘진짜 쓰는 실무 엑셀’ 한 권이면 빠른 일 처리로 워라밸을 실현하고, 일잘러로 거듭날 수 있다! 오랜 시간 엑셀은 수많은 발전을 거듭하였고, Office 365에서 Microsoft 365로 브랜드명을 변경하기까지 다양한 기능, 특히 동적 배열 함수가 추가되면서 매크로를 사용하지 않고도 많은 부분을 해결할 수 있도록 개선되었다. 이 책에서 소개하는 제대로 된 실무 활용 기능을 익힌다면 방대한 데이터에서 특정 자료를 취합하고 분석하기, 분석된 자료를 한눈에 보기 좋게 시각화하기, 반복되는 작업을 효율적으로 개선하기 등 회사에서 원하는 엑셀 사용 능력을 충분히 뛰어넘을 수 있을 것이다."
125191185,108,2024 수제비 정보처리기사 실기 세트,"윤영빈, 서용욱, 김학배, 박인상 저",건기원,2024-03-15,40000,36000,IT 모바일,컴퓨터 수험서,수험서 자격증,컴퓨터 수험서,"수험생 입장에서 제대로 쓴 정보처리기사 비법서(수제비)는 IT 비전공자를 위해 만들어진 책이다. 어려운 실무적 용어와 IT 신기술들을 쉽게 풀어쓰고 암기하기 위한 여러 장치를 마련했다. 2024년 시험 대비를 위하여 개정된 본 도서는 2023년 제1회~제3회차 실기 시험문제를 완벽하게 분석하고 적용하여 최적의 수험서로 업그레이드하였다. 그동안 카페를 통해 수집된 수험생들이 어려워하는 이론들을 ‘수험생의 궁금증’이라는 코너를 통해서 명쾌하게 풀어드리고, 2024년 시험 대비를 위한 최신 경향의 NCS 천기누설 예상문제를 수록했다."
124999096,109,흔한남매의 흔한 호기심 11,"흔한남매 원저/안치현 글/유난희 그림/이정모, 흔한컴퍼니 감수",미래엔아이세움,2024-02-16,14000,12600,어린이,1-2학년,어린이,3-4학년,"일상 속 과학 호기심!흔한남매와 함께 해결해 볼까요?구독자 수 270만 명의 인기 유튜브 크리에이터, 흔한남매가 과학 학습 만화로 찾아왔습니다. 학습 만화라서 어렵고 딱딱할 것이라는 생각은 금물! 이 책은 유머러스한 에피소드 '만화'와 말랑말랑한 과학 '정보' 페이지, 핵심 키워드를 담은 '퀴즈', 그리고 마지막으로 성취감을 길러 줄 '특별 칭찬 상장'까지 지루할 틈 없는 흥미로운 구성으로 가득하니까요. 《흔한남매의 흔한 호기심》으로 배꼽 잡는 재미와 과학 호기심을 동시에 잡아 보세요."
86545658,110,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,2020-02-01,16000,14400,인문,인문/교양,,,"“타인과 지적 대화를 하기 위해서 반드시 깔려 있어야 하는 가장 기본 지식”  우리 시대 대표 인문 교양서 [지대넓얕] 첫 개정증보판수백만 독자가 읽고 열광하고, 수년간 인문학 필수 도서로 자리 잡은 대표 인문학 시리즈가 옷을 갈아입고 돌아왔다 어렵고 딱딱하던 인문학 분야 판도를 뒤바꾼 책. 출간 즉시 베스트셀러에 오르는 것을 시작으로, 200만 부 누적 판매를 돌파해 더블 밀리언셀러를 기록하며, 장장 5년간 스테디셀러의 자리에서 꿈쩍도 하지 않은 책. 발음하기도 낯설고 어려운 ‘지대넓얕’이라는 말을 유행시키고, 유사 콘셉트의 TV 프로그램까지 탄생시킨 책, 기초 상식에 목말라 있던 보통 사람들이 거리낌 없이 토론하게 하고 뉴스를 주체적으로 보게 하고 선거에서 주관을 갖게 한 책, 80대 독자가 독학을 시작하고 중학생 독자가 인문학을 읽게 하고 직장인들이 독서 모임을 갖게 하는 등 세대 불문 남녀노소 읽을 수 있도록 쉽고 재미있게 쓰였다고 평가받는 책. 이 모든 것이 『지적 대화를 위한 넓고 얕은 지식』에 대한 설명이다. 신간 [제로] 편에 이어, 출간 5년 만에 처음으로 개정증보판이 나왔다. 거칠고 부족했던 부분은 부드럽게 매만지고 채워 넣었다. 낡은 이야기는 시대에 맞게 바꿨다. 작가 채사장이 출간 후 많은 독자와 만나 나누었던 이야기들은 책을 개정하는 데 도움이 되었다. 꼼꼼하게 수선된 개정판을 읽는 순간, 왜 지난 5년간 이 책의 아성이 깨지지 않았는지 확인하게 될 것이다."
58552371,111,세계를 건너 너에게 갈게,이꽃님 저,문학동네,2018-02-09,12500,11250,청소년,청소년 문학,,,"두 사람의 진심이 하나의 진실을 향해 가는 동안 쌓아 올린 먹먹한 감동이꽃님 작가의 장편소설 『세계를 건너 너에게 갈게』“나에게. 아빠가 쓰라고 해서 쓰는 거야.” 첫 문장으로 시작한 편지가 “세계를 건너 너에게 갈게.”라는 마지막 문장에 닿기까지, 두 사람의 진심이 하나의 진실을 향해 가는 동안 쌓아올린 감동은 많은 독자들에게 울음을 울게 만들었다. ‘은유’라는 똑같은 이름을 가진 두 사람이 시공간을 초월해 편지를 주고받으며 펼쳐지는 이 코끝 찡한 이야기는 드라마와 영화로 제작 중이며, 현재 일본, 대만, 태국, 러시아에 판권이 수출되었다. 멈출 수 없는 이야기, 눈치챘음에도, 그럼에도 불구하고 엉엉 울고 만 결말, 소중한 시간을 놓치고 있는 당신에게 권하는 책, 내 곁의 존재를 어루만져 보게 한 책…… 등 ‘감동’과 ‘눈물’이 언급되는 평이 압도적으로 많은 이 책은 청소년을 넘어 초등학생부터 성인까지 단숨에 몰입시키며 폭 넓은 지지와 공감을 끌어내었다. 또래 친구에게 추천하는 책, 자녀에게 추천하는 책, 부모에게 권하는 책, 최애작으로 독자들이 손꼽는 이유는 여타 수식을 제거하고 ‘재미있고 감동적이며 위로받았다’는 것. 평범한 우리 일상을, 우리 자신을 기적이라 여기게 되는 힘을, 먼 거리에 놓여 다가설 수 없을 것만 같은 서로를 좀 더 이해해 보려는 힘을 이 책 안에서 발견하게 되어서가 아닐까."
125491004,112,설민석의 세계사 대모험 20,"설민석, 김정욱 글/박성일 그림/신정환 감수",단꿈아이,2024-03-18,13000,11700,어린이,1-2학년,어린이,3-4학년,"누적 판매 100만 부 돌파! No.1 세계사 학습 만화!신정환 교수(한국외대 스페인어통번역학과)의 꼼꼼한 역사 감수!세계사의 주요 장면을 쏙쏙 뽑아 엮은 흥미진진한 이야기!재미와 학습을 책임지는 『설민석의 세계사 대모험』!이번에는 탐험가 콜럼버스와 함께 항해를 떠나자!세계사는 낯설고 복잡해서 어렵기만 하다고요? 흥미진진한 세계사 현장으로 시간 여행을 떠나, 설쌤이 들려주는 재미있는 이야기에 빠져 보는 건 어떨까요? 『설민석의 세계사 대모험』은 아이들이 꼭 알아야 할 세계사의 주요 장면을 쏙쏙 뽑아 생생하게 경험하고, 다양한 역사 인물을 만나 볼 수 있도록 구성했습니다. 또한 전문가의 꼼꼼한 감수를 통해, 스페인의 역사 정보도 알차게 담았답니다. 자, 그럼 램프 원정대와 함께 탐험가 콜럼버스를 만나러 가 볼까요?"
123876440,113,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,송민섭(수페TV) 저,21세기북스,2023-12-06,24000,21600,경제 경영,투자/재테크,경제 경영,투자/재테크,"“잘 키운 배당주 하나가 마르지 않는 돈의 샘물이 된다!”배당왕 수페TV의 죽을 때까지 월급 받는 시크릿 대공개!투자 초보도 누구나 따라 할 수 있는 기적의 배당투자 입문서빠른 시장 트렌드 분석과 꼼꼼한 투자 지식으로 초중급 주식투자자들에게 신뢰를 얻고 있는 유튜브 채널 ‘수페TV’는 다년간 한국 주식은 물론이고 미국 주식에 투자하며 경제적 자유를 이루는 데 성공한 파이어족이다. 개인투자자로서 튼튼한 부의 파이프라인을 얻기까지 겪었던 수많은 실패와 성공 사례를 연구해 낮은 리스크로 꾸준한 수입을 얻을 수 있는 최상의 배당투자 전략을 정리했고, 그 결과물과 실전 노하우를 『나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다』에 오롯이 담았다.이 책은 하루하루 회사 일에 쫓기는 월급쟁이에서 벗어나기 위해 경제 공부와 주식투자를 하는 사람들의 마음을 단단하게 지탱해줄 투자 마인드셋은 물론이고, 예상 투자 수익금과 리스크 파악, 기업정보 분석, 개인 투자성향별 ETF 찾는 법과 포트폴리오 관리 등 투자 지식과 인사이트를 총망라해 30일 동안 따라 할 수 있도록 밀도 있게 구성했다. 투자 용어는 물론이고 유용한 사이트까지 모조리 담아 주식투자를 처음 해보는 초보투자자도 이 책 하나로 반평생 동안 제2의 월급을 받는 마스터플랜을 세워볼 수 있을 것이다."
102502665,114,해커스 일본어 첫걸음 : 일본어 기초 20일 독학 완성!,해커스 일본어연구소 저,해커스어학연구소,2021-07-08,13900,12510,국어 외국어 사전,일본어,,,"따라만 해도 일본어가 술~술~20일만에 일본어 기초 완성! 일본어를 하나도 몰라도, 따라 읽기만 하면 말문이 트이는 체계적인 학습으로 구성되어 있고 [문형으로 말문 트기+문형 탐구+실생활 회화 자동발사]로 쉽고 재미있게 학습할 수 있다. [문형 활용한 긴 문장 말하기+연습문제로 실력 확인하기]로 배운 것을 내 것으로 만들 수 있으며 문자 암기와 문형 학습을 도와줄 [히라가나/가타카나표+동사 활용표+쓰기 노트+워크북]와 언제 어디서든 MP3를 손쉽게 들을 수 있는 QR코드가 수록되어 있다."
125648150,115,만질 수 있는 생각,이수지 저,비룡소,2024-03-15,25000,22500,에세이,명사/연예인 에세이,에세이,그림 에세이,"2022 한국인 최초 한스 크리스티안 안데르센상,2022 볼로냐 라가치상, 뉴욕 타임스 그림책상,보스턴 글로브 혼 북 명예상, 한국출판문화상, 인촌상 수상.세계적인 그림책 작가 이수지의 아름다운 도전과 최선을 다한 작업의 여정글 없는 그림책의 세계로 들어섰을 때, 나는 변칙이고 뭐고 다 잊어버리게 되었던 것 같다. 책의 물성과 매체성에 탐닉하게 되는 것은 당연한 순서였다. 말 없는 그림책이 내게 말없이 말 걸어오는 내밀한 세계, 이것은 완전히 다른 언어이며, 이것이 바로 나의 언어구나. 내 안의 이야기를 표현할 목소리를 갖게 되던 순간, 진심으로 기뻤던 것 같다. -이수지한국인 최초로 세계적 최고 권위를 자랑하는 아동문학상인 한스 크리스티안 안데르센상(2022)을 수상한 그림책 작가 이수지의 에세이 『만질 수 있는 생각』이 ㈜비룡소에서 출간되었다. 회화 전공자에서 북아트를 공부한 학생, 그리고 그림책 세계에 빠져 세계적인 그림책 작가가 되기까지. 치열하고 촘촘한 창작 과정이 고스란히 담겼다. 총 4부로 구성된 이야기는 매 순간 최선을 다해 고민하고, 작업하고 또 도전하는 이수지의 초창기 작업 노트, 엄마가 되어 아이들과 씨름하며 보냈던 순간들, 외국 편집자와 일했던 다양한 일화와 한스 크리스티안 안데르센상 수락 연설문까지 다채롭고도 솔직한 이야기로 가득하다. 이수지 작가의 작품 세계를 깊이 들여다보고 이해하는 좋은 길잡이가 될 것이다. 창작자들은 물론, 그림책을 처음 접하는 일반 독자들에게도 그림책 전반을 입체적으로 이해할 수 있게 돕는 좋은 지침서이다. 특히 초판은, 책의 물성을 끊임없이 연구해 온 작가의 이야기인 만큼 누드 제본 형식의 독특하고 아름다운 판형으로 선보인다."
125386247,116,찾기 대장 김지우,장희정 글/김무연 그림,비룡소,2024-03-07,13000,11700,어린이,1-2학년,어린이,어린이 문학,"제13회 비룡소 문학상 수상작 “학교도 계속 다니다 보면 쉬워질까?” 처음이 어려운 어린이들에게 용기와 응원을 보내는 이야기  이렇게 배율 높은 렌즈를 가진 유년동화는 없었다! 섬세한 시선으로 아이들의 불안한 마음을 따뜻하게 보듬어 주는 수작. - 심사평 중에서(김진경, 강정연, 김리리, 김지은) 제13회 비룡소 문학상을 수상한 장희정의 『찾기 대장 김지우』가 출간되었다. 비룡소 문학상은 혼자 책 읽기를 본격적으로 시작하는 저학년들을 위해 매년 신선하고 색다른 작품을 선정해 왔으며, 『한밤중 달빛 식당』, 『꽝 없는 뽑기 기계』, 『깊은 밤 필통 안에서』 등 수상작이 출간될 때마다 단숨에 베스트셀러에 올라 저학년 문학에 활기를 불어넣어 왔다. 이번 수상작 『찾기 대장 김지우』는 ‘가장 배율 높은 렌즈를 가진 유년동화’라는 찬사를 받으며 당선작으로 선정되었다. 3월은 새로운 일들로 가득 차 있는 달이다. 누구에게나 처음 마주하는 일들이 많다. 어린이들은 새 학기를 맞아 처음 학교를 가고, 새로운 반에서 새로운 선생님을 만난다. 친구도 새로 만나 사귀어야 한다. 부모도 마찬가지다. 처음 학교에 가는 어린이와 같이 부모도 학부모의 자리에는 처음 서게 된다. 『찾기 대장 김지우』는 이런 처음을 맞이하는 설렘과 두려움을 가진 모든 이들에게 따뜻한 응원과 용기를 건네는 작품이다. 주인공 지우와 선호는 모두 1학년 어린이다. 입학하기 전부터 젓가락질하기, 이름 똑바로 쓰기, 우유 팩 손으로 열기 등 만반의 준비를 했지만 막상 새 학교에 가 보니 쉬운 게 하나도 없다. 마음을 단단히 먹었지만 낯선 교실에 들어가는 것이 여전히 어색하고, 수줍고, 무섭고 두렵다. 두 어린이가 각자의 속도로 각자의 어려움을 극복하는 일상의 이야기가 놀라울 정도로 섬세하고도 흥미롭게 펼쳐진다. 심사를 맡은 동화작가 김진경은 “저학년 사실 동화가 이렇게 진지하면서도 흥미롭기 위해서는 많은 문학적 수련뿐 아니라 아이에 대한 깊은 천착이 필요했을 것”이라고 평했고, 평론가 김지은(아동청소년문학 평론가, 서울예대 교수)은 “어린이 인물의 행위 하나하나가 구체적 공감이 간다. 이렇게 배율이 높은 렌즈를 가진 유년동화를 만나게 되어 반갑고 기쁘다.”고 했다. 『찾기 대장 김지우』로 이번에 등단하게 된 작가 장희정은 낮에는 어린이들과 마음을 나누며 심리치료와 상담을 하고 밤에는 어린이들의 마음을 담은 책을 쓴다. 누구보다 어린이들의 마음을 깊이 또 오래 들여다보았기 때문에 가능한 섬세함과 생생함을 이야기 속에 담뿍 담아냈다. 애니메이션을 보는 듯한 생동감 넘치는 김무연의 그림은 이 동화의 건강한 매력을 유쾌하게 살려 준다."
125618285,117,2024 해커스경찰 김재규 경찰학 핵심 SUBNOTE 서브노트,김재규 편저,해커스경찰,2024-03-28,40000,36000,수험서 자격증,공무원,수험서 자격증,공무원,"『2024 해커스경찰 김재규 경찰학 핵심 SUBNOTE』 2024 대비 최신개정판은 경찰채용, 경찰승진, 경찰간부 등 경찰학을 다루는 시험에 출제되는 핵심내용을 이해하기 쉽게 정리한 교재이다. 시험에 출제되는 핵심내용 이해하기 쉽게 정리하였다. 다양한 학습장치로 효과적인 학습이 가능하다. 경찰공무원 경찰학 최신 출제 경향에 따른 학습이 가능하다. 최신 개정 법령을 반영했다."
125343367,118,알수록 돈이 되는 부동산 절세 전략,박명균 저,경이로움,2024-03-20,20000,18000,경제 경영,투자/재테크,,,"부동산을 매수하고, 소유하고, 매도하는 모든 과정에 세금이 따라온다!세금 폭탄을 피하고 세후 수익을 높이기 위해무주택자와 다주택자 모두가 알아야 할 부동산 절세 노하우 저자는 국세청에서 재산 관련 업무를 처리했던 시절부터 세무법인 대표로서 세무 상담을 해온 지금까지 많은 사람에게 절세의 길을 알려주었다. 그리고 상담을 받은 대다수의 사람이 절세 계획을 세우는 데 꼭 필요한 주택 수 계산, 자산 규모, 부동산 처분 계획 등의 기본적인 세금 지식이 없다는 사실을 알게 되었다. 저자는 다양한 매체로부터 잘못된 세금 정보가 쏟아지는 현실 속에서 올바른 세금 지식을 전할 필요성을 느끼고 이 책을 저술했다.‘돈 많은 자산가만 부동산 절세 방법을 알면 된다’라고 생각하는 사람이 많다. 그러나 부동산에 투자하는 모든 과정에 세금이 필연적으로 따라붙는다. 이에 저자는 부동산 세금의 전부라고 할 수 있는 ‘취득세’ ‘보유세’ ‘양도소득세’ ‘증여세’ ‘상속세’의 기초 개념 정리와 절세 포인트를 압축해 이 책에 담아냈다. 추가로 저자가 직접 세무 상담을 진행했던 사례와 사람들이 자주 하는 실수로 추가 과세 판례를 받았던 사례도 담아내 간접적으로 절세 전략을 경험할 수 있다.2023년 통계청 자료에 의하면, 대한민국 노후 자산의 약 80%를 부동산이 차지하고 있다. 자산의 극대화는 소유한 자산을 지킬 수 있을 때 실현할 수 있다. 그리고 이 책은 새어나가는 돈을 최소화하는 방법을 친절히 설명하는 교과서다. 경제적 자유를 꿈꾸는 사람이라면 이 책을 정독해 부동산이라는 자산을 손실 없이 지킬 수 있는 방법을 알아두기를 바란다."
122880691,119,AI 2024,김덕진 저,스마트북스,2023-10-25,22000,19800,경제 경영,경제,경제 경영,경영,"2024년,AI의 대전환을 미리 준비하는 최고급 코스!네이버, 구글, MS, 오픈AI 등 빅테크 기업들의 최신 전략 분석과 2024년 산업 트렌드 예측AI와 함께하는 글, 그림, 영상, 업무활용 AI 도구 70여 개 사용법 모음까지!절대 놓쳐서는 안 될 2024년 AI 트렌드와 활용법. 10여 년 동안 IT 트렌드의 최전선에서 대중들과 함께 호흡해온 김덕진 IT커뮤니케이션연구소장이 네이버, 구글, MS, 오픈AI 등 빅테크 기업들의 최신 전략을 분석하고, 2024년 산업 트렌드를 예측한다. 또한 2023년 다양한 강의현장에서 만난 1만 명 사용자들의 요구를 감안하여, 우리 삶과 일에서 활용도가 높은 AI 도구 70여 개를 뽑아 사용법을 설명한다. 일잘러 직장인을 위한 비즈니스용 AI 도구부터 1인 기업가를 위한 맞춤형 AI 도구, ‘챗봇 네이티브’가 될 아이와 함께할 수 있는 AI 도구까지. 『AI 2024_트렌드&활용백과』로 2024년 AI 트렌드를 읽고, 책에 수록된 AI 도구 70여 개에서 내게 맞는 것을 뽑아 맞춤형 워크플로를 만들고 AI 생활을 즐겨보자. 생성형 AI 트렌드부터 비즈니스 활용, 프롬프트 엔지니어링, 창작까지 한 권으로 끝!"
119275864,120,미래엔 중학교 국어 3-1 평가문제집 (신유식) 중3,신유식,미래엔,2019-12-06,18000,16200,전집,청소년/일반,전집,학습,
65067259,121,이기적 유전자 The Selfish Gene,"리처드 도킨스 저/홍영남, 이상임 역",을유문화사,2018-10-20,20000,18000,자연과학,생명과학,자연과학,생명과학,"과학을 넘어선 우리 시대의 고전, 『이기적 유전자』 40주년 기념판리처드 도킨스의 ‘새로운 에필로그’ 수록새로운 디자인으로 다시 태어난 세계적 베스트셀러현대 생물학의 새로운 지평을 연 세계적인 석학 리처드 도킨스의 대표작 『이기적 유전자』의 40주년 기념판이 출간되었다. 진화론의 새로운 패러다임을 제시한 이 책은 다윈의 ‘적자생존과 자연선택’이라는 개념을 유전자 단위로 끌어내려 진화를 설명한다. 2013년 영국의 정치평론지 『프로스펙트』지가 독자들의 투표로 선정하는 ‘세계 최고의 지성’ 1위에 오른 바 있는 도킨스는 일찍이 촉망받는 젊은 과학자로 간결한 문체와 생생한 비유, 논리적인 전개를 갖춘 글로 능력을 인정받아 왔다. 도킨스는 자신의 동물행동학 연구를 진화의 역사에서 유전자가 차지하는 중심적 역할에 대한 좀 더 넓은 이론적 맥락과 연결시키기 시작했는데, 그 결과가 바로 『이기적 유전자』(초판 1976년, 개정판 1989년, 30주년 기념판 2006년, 40주년 기념판 2016년)다.『이기적 유전자』는 처음 출간되었을 당시 과학계와 일반 대중들에게 폭발적인 반향을 불러일으키며 세기의 문제작으로 떠올랐다. 혁신적인 통찰에 더해 사람의 마음을 휘어잡는 뛰어난 문장력과 명쾌한 구성력 또한 보여 주는 이 책은 명실상부 과학 교양서의 바이블로 일컬어지기에 손색이 없다. 또 최재천 이화여대 석좌교수가 “한 권의 책 때문에 인생관이 하루아침에 뒤바뀌는 경험을 한 적이 있는가? 내게는 『이기적 유전자』가 바로 그런 책이다”라고 말했던 것처럼, 이 책은 무엇보다 인간의 본질에 대한 근원적인 물음을 던지며 독자에게 큰 울림을 준다는 점에서 과학 책을 넘어 인생의 어느 지점에서 한 번쯤 읽어봐야 할 책으로 자리 잡았다. 이제 한국 독자들도 40년이라는 세월의 검증을 거치며 그 중요성과 깊이를 더욱더 확고하게 인정받은 『이기적 유전자』의 최신 판본을 만나볼 수 있게 되었다.이번 40주년 기념판에 새롭게 수록된 에필로그에서 도킨스는 여전히 ‘이기적 유전자’라는 개념이 갖고 있는 지속적인 타당성을 이야기하며 이 책이 전하는 메시지를 되새긴다. 새로운 에필로그를 수록하는 것은 물론 새로운 디자인과 휴대하기 좋은 판형으로 갈아입은 40주년 기념판을 통해 독자들은 『이기적 유전자』가 주는 울림을 더욱더 선명하게 느낄 수 있을 것이다."
124520926,122,2024 최신판 에듀윌 공기업 코레일 한국철도공사 NCS+전공 봉투모의고사 7+2회,에듀윌 취업연구소 편저,에듀윌,2024-01-12,21000,18900,수험서 자격증,취업/상식/적성검사,,,2023년 3월 오전/오후 시행 기출복원 수록!NCS+전공 100% 새 문항(*2023 상반기 오전/오후 기출복원+NCS 실전모의고사 해당). ‘역대 출제대행사 기출모음+2023년 3월 기출복원 모의고사’로 인크루트/휴노/한국사회능력개발원 출제 경향 파악 가능. 전 직렬 전공 모의고사 2회분(기출복원 포함) 수록.
115475489,123,키위엔 영어회화 하루 5분의 기적,박강준 저,키위엔,2022-12-05,19500,17550,국어 외국어 사전,영어,국어 외국어 사전,영어,"‘더 이상 어려운 문법과 단어를 외우지 않아도 영어가 되게 해주는 책!’영어는 스피킹, 리스닝, 라이팅 이 세 가지가 모두 되어야 합니다. 그리고 이 세 가지가 되기 위해서는 문장화 능력을 키우는 것이 가장 선행되어야 하죠. 영어로 말을 하려고 해도 문장으로 해야 하고 리스닝을 하려 해도 상대방이 말하는 문장을 들을 수 있어야 하며 글을 쓸 때도 문장으로 써야 하기 때문입니다. 『키위엔 영어회화 하루 5분의 기적』은 영어의 어순과 문장의 구조를 쉽게 이해시켜 드리며, 그로 인해 더 이상 문장을 통째로 외우지 않더라도 스스로 원하는 문장을 만들어 자유롭게 말할 수 있게 해 드립니다. 이 책의 마지막 페이지를 넘겼을 때 여러분의 영어가 어느새 중급이 되어 있는 놀라운 경험을 해 보시길 바랍니다."
